model,target,layer,relative_depth,mean_ivr,median_ivr,ivr_p01,ivr_p05,ivr_p10,median_rms,energy_reference,inactive_energy_threshold,inactive,consistent_active,mixed_active,input_varying_active
gpt2-small,resid_delta,11,1.0,0.9506986737251282,0.9836748242378235,0.17935870587825775,0.8454412817955017,0.9033513069152832,2.089294910430908,4.365153789520264,0.04365153610706329,9.1552734375e-05,0.0069071450270712376,0.013112385757267475,0.979888916015625
gpt2-medium,resid_delta,0,0.0,0.9286865592002869,0.9706989526748657,0.15444917976856232,0.7473103404045105,0.8256953358650208,1.2663952112197876,1.6037567853927612,0.01603756658732891,0.0,0.0085906982421875,0.00870513916015625,0.9827041625976562
gpt2-medium,resid_delta,1,0.043478260869565216,0.8949332237243652,0.9410524964332581,0.4507746696472168,0.6472089886665344,0.7272390723228455,0.5630097985267639,0.3169800341129303,0.003169800154864788,0.0,0.0020751953125,0.01079559326171875,0.9871292114257812
gpt2-medium,resid_delta,2,0.08695652173913043,0.9276859164237976,0.9634324908256531,0.5709467530250549,0.7511967420578003,0.8151388168334961,0.549480140209198,0.30192843079566956,0.003019284224137664,0.0,0.00152587890625,0.0064544677734375,0.9920196533203125
gpt2-medium,resid_delta,3,0.13043478260869565,0.9589276909828186,0.9831531643867493,0.6442095637321472,0.8508288860321045,0.8991637229919434,0.5861712098121643,0.3435966670513153,0.003435966558754444,1.52587890625e-05,0.00058746337890625,0.00667572021484375,0.9927215576171875
gpt2-medium,resid_delta,4,0.17391304347826086,0.9680335521697998,0.9882591366767883,0.5724954009056091,0.9038907289505005,0.9345890879631042,0.6305436491966248,0.39758530259132385,0.003975852858275175,0.0041351318359375,0.00365447998046875,0.00269317626953125,0.9895172119140625
gpt2-medium,resid_delta,5,0.21739130434782608,0.971006453037262,0.9909942746162415,0.6277474164962769,0.9080715179443359,0.9416930079460144,0.6507217288017273,0.42343878746032715,0.004234388004988432,0.00357818603515625,0.00331878662109375,0.00341796875,0.98968505859375
gpt2-medium,resid_delta,6,0.2608695652173913,0.971060037612915,0.9914119839668274,0.46921756863594055,0.9168429970741272,0.9465069770812988,0.6786384582519531,0.4605501592159271,0.004605501424521208,0.0030975341796875,0.004302978515625,0.00461578369140625,0.9879837036132812
gpt2-medium,resid_delta,7,0.30434782608695654,0.9731055498123169,0.9921916723251343,0.5098603367805481,0.9214016199111938,0.9494404792785645,0.7493854761123657,0.5615785717964172,0.005615785717964172,0.00370025634765625,0.0039215087890625,0.0032806396484375,0.9890975952148438
gpt2-medium,resid_delta,8,0.34782608695652173,0.9704345464706421,0.9903252124786377,0.5604712963104248,0.905695915222168,0.9392889142036438,0.7581722736358643,0.5748251676559448,0.00574825145304203,0.00460052490234375,0.0030670166015625,0.00240325927734375,0.98992919921875
gpt2-medium,resid_delta,9,0.391304347826087,0.9718616008758545,0.992192804813385,0.47187045216560364,0.9185150265693665,0.9456350207328796,0.800391435623169,0.6406264305114746,0.006406264379620552,0.00440216064453125,0.0038604736328125,0.00351715087890625,0.98822021484375
gpt2-medium,resid_delta,10,0.43478260869565216,0.9716616272926331,0.9922351837158203,0.4553104639053345,0.9185536503791809,0.9473005533218384,0.8373745679855347,0.7011961936950684,0.007011961657553911,0.0050811767578125,0.002716064453125,0.0042572021484375,0.987945556640625
gpt2-medium,resid_delta,11,0.4782608695652174,0.9670480489730835,0.989237368106842,0.5619001388549805,0.8920707106590271,0.9296018481254578,0.8832562565803528,0.7801415920257568,0.007801415864378214,0.00510406494140625,0.0027008056640625,0.00281524658203125,0.9893798828125
gpt2-medium,resid_delta,12,0.5217391304347826,0.9747759103775024,0.9934905767440796,0.43703925609588623,0.9291277527809143,0.9555528163909912,0.920655369758606,0.8476063013076782,0.008476062677800655,0.004852294921875,0.00296783447265625,0.00452423095703125,0.9876556396484375
gpt2-medium,resid_delta,13,0.5652173913043478,0.9667507410049438,0.9897317290306091,0.48632851243019104,0.8882166147232056,0.9266862869262695,0.9787905216217041,0.9580309391021729,0.009580309502780437,0.0052947998046875,0.00255584716796875,0.00379180908203125,0.9883575439453125
gpt2-medium,resid_delta,14,0.6086956521739131,0.9697481989860535,0.990882396697998,0.47286057472229004,0.907281756401062,0.9413131475448608,1.0670933723449707,1.1386882066726685,0.011386881582438946,0.00518798828125,0.00267791748046875,0.00463104248046875,0.9875030517578125
gpt2-medium,resid_delta,15,0.6521739130434783,0.9700130820274353,0.9909189939498901,0.4055665135383606,0.9106656908988953,0.9419896602630615,1.1697702407836914,1.368362545967102,0.013683625496923923,0.0055084228515625,0.00235748291015625,0.00478363037109375,0.9873504638671875
gpt2-medium,resid_delta,16,0.6956521739130435,0.9640036821365356,0.9889098405838013,0.39751023054122925,0.8803672194480896,0.9232838153839111,1.250185489654541,1.5629637241363525,0.015629636123776436,0.0052032470703125,0.0044097900390625,0.0033416748046875,0.9870452880859375
gpt2-medium,resid_delta,17,0.7391304347826086,0.961560845375061,0.9867609739303589,0.4063882529735565,0.8754606246948242,0.9164066314697266,1.350492000579834,1.8238285779953003,0.018238285556435585,0.0055694580078125,0.00308990478515625,0.00408935546875,0.9872512817382812
gpt2-medium,resid_delta,18,0.782608695652174,0.9601447582244873,0.9856998324394226,0.43834564089775085,0.8698304891586304,0.9152340292930603,1.4640004634857178,2.1432974338531494,0.021432973444461823,0.00577545166015625,0.002593994140625,0.00525665283203125,0.9863739013671875
gpt2-medium,resid_delta,19,0.8260869565217391,0.968471884727478,0.990610659122467,0.41415077447891235,0.9014433026313782,0.9373342394828796,1.6120021343231201,2.598550796508789,0.025985507294535637,0.0065460205078125,0.0031585693359375,0.0041351318359375,0.9861602783203125
gpt2-medium,resid_delta,20,0.8695652173913043,0.9572936296463013,0.9842382669448853,0.3635581433773041,0.8605283498764038,0.9053832292556763,1.7552331686019897,3.080843210220337,0.030808432027697563,0.00582122802734375,0.0043792724609375,0.00470733642578125,0.9850921630859375
gpt2-medium,resid_delta,21,0.9130434782608695,0.9684711694717407,0.9896803498268127,0.438296377658844,0.9044830799102783,0.9388633966445923,1.9393950700759888,3.7612531185150146,0.03761253133416176,0.00601959228515625,0.00447845458984375,0.00295257568359375,0.9865493774414062
gpt2-medium,resid_delta,22,0.9565217391304348,0.9669427275657654,0.9896615147590637,0.4190710484981537,0.8938971757888794,0.9318656921386719,2.0018441677093506,4.007380485534668,0.040073804557323456,0.00543975830078125,0.0017852783203125,0.00659942626953125,0.986175537109375
gpt2-medium,resid_delta,23,1.0,0.9626176953315735,0.9863946437835693,0.5815799832344055,0.8642829656600952,0.9125560522079468,2.1099140644073486,4.451736927032471,0.04451736807823181,0.0,0.0012054443359375,0.0050201416015625,0.9937744140625
pythia-70m,resid_delta,0,0.0,0.9581778049468994,0.9833592772483826,0.5119666457176208,0.8508826494216919,0.9051106572151184,0.22896765172481537,0.052426181733608246,0.0005242617917247117,0.0,0.0036773681640625,0.0051116943359375,0.9912109375
pythia-70m,resid_delta,1,0.2,0.8940762281417847,0.9454039931297302,0.298368901014328,0.6296119093894958,0.7189619541168213,0.22491271793842316,0.050585731863975525,0.0005058572860434651,0.0,0.001983642578125,0.0223236083984375,0.9756927490234375
pythia-70m,resid_delta,2,0.4,0.9009202718734741,0.9485106468200684,0.47719135880470276,0.6433690190315247,0.7255162000656128,0.32648810744285583,0.10659448057413101,0.0010659447871148586,0.0,0.0026702880859375,0.009185791015625,0.9881439208984375
pythia-70m,resid_delta,3,0.6,0.8394083976745605,0.9060994386672974,0.25175991654396057,0.47267138957977295,0.5766457319259644,0.40040457248687744,0.160323828458786,0.00160323828458786,0.0,0.0052032470703125,0.0552825927734375,0.93951416015625
pythia-70m,resid_delta,4,0.8,0.7976037263870239,0.8609164953231812,0.17738887667655945,0.39816415309906006,0.5008777976036072,0.4106440544128418,0.1686285436153412,0.0016862853663042188,0.0,0.005950927734375,0.0936126708984375,0.9004364013671875
pythia-70m,resid_delta,5,1.0,0.07667076587677002,0.051813315600156784,0.03207111731171608,0.03686906769871712,0.039405159652233124,3.1331727504730225,9.816770553588867,0.09816770255565643,6.103515625e-05,0.897003173828125,0.0885467529296875,0.0143890380859375
pythia-160m,resid_delta,0,0.0,0.9623314738273621,0.9855501055717468,0.5663116574287415,0.8664819002151489,0.910396933555603,0.27192404866218567,0.07394268363714218,0.0007394268177449703,0.0,4.069010537932627e-05,0.0063680014573037624,0.99359130859375
pythia-160m,resid_delta,1,0.09090909090909091,0.9134265780448914,0.9568985104560852,0.4839134216308594,0.6776206493377686,0.7641734480857849,0.1837187260389328,0.033752571791410446,0.0003375257074367255,0.0,0.0,0.011067708022892475,0.9889323115348816
pythia-160m,resid_delta,2,0.18181818181818182,0.9029662609100342,0.9483805894851685,0.40693607926368713,0.6645129323005676,0.7439574599266052,0.2690020203590393,0.07236208766698837,0.0007236208766698837,0.0,0.00146484375,0.012186686508357525,0.9863484501838684
pythia-160m,resid_delta,3,0.2727272727272727,0.8861307501792908,0.9384537935256958,0.3072170317173004,0.6241773962974548,0.7142922282218933,0.3262117803096771,0.10641412436962128,0.001064141164533794,0.0,0.00567626953125,0.01833089254796505,0.9759928584098816
pythia-160m,resid_delta,4,0.36363636363636365,0.8871493339538574,0.9464688897132874,0.24807244539260864,0.6026318669319153,0.6960826516151428,0.2708924114704132,0.07338269799947739,0.0007338269497267902,0.00022379557776730508,0.0061442055739462376,0.02044677734375,0.9731852412223816
pythia-160m,resid_delta,5,0.45454545454545453,0.8689772486686707,0.9368266463279724,0.22165201604366302,0.5204320549964905,0.6524204015731812,0.2974981367588043,0.08850514143705368,0.0008850513841025531,0.00019327799964230508,0.005950927734375,0.0379130057990551,0.9559428095817566
pythia-160m,resid_delta,6,0.5454545454545454,0.8727374076843262,0.9274066686630249,0.33414390683174133,0.5865943431854248,0.6729061603546143,0.28669774532318115,0.08219559490680695,0.00082195590948686,8.138021075865254e-05,0.0066121420823037624,0.02060953713953495,0.9726969599723816
pythia-160m,resid_delta,7,0.6363636363636364,0.8640255928039551,0.9227306842803955,0.20930403470993042,0.5269379019737244,0.6499675512313843,0.3374355137348175,0.11386273056268692,0.0011386272963136435,0.000213623046875,0.006988525390625,0.0341288261115551,0.9586690068244934
pythia-160m,resid_delta,8,0.7272727272727273,0.7845196723937988,0.8417332768440247,0.23379313945770264,0.38825035095214844,0.4904010593891144,0.42025667428970337,0.17661568522453308,0.0017661568708717823,0.00019327799964230508,0.0063374838791787624,0.0994160994887352,0.8940531611442566
pythia-160m,resid_delta,9,0.8181818181818182,0.8080329298973083,0.8918064832687378,0.1779458224773407,0.3577374815940857,0.4863056242465973,0.3997231125831604,0.15977858006954193,0.001597785740159452,0.000213623046875,0.0062967934645712376,0.1013997420668602,0.89208984375
pythia-160m,resid_delta,10,0.9090909090909091,0.7623710036277771,0.8192965984344482,0.1484117954969406,0.3135019540786743,0.4123951196670532,0.43541279435157776,0.18958428502082825,0.0018958428408950567,1.0172526344831567e-05,0.0063273110426962376,0.1377461701631546,0.8559163212776184
pythia-160m,resid_delta,11,1.0,0.08245980739593506,0.06552619487047195,0.04115073382854462,0.048741720616817474,0.052105143666267395,4.20444917678833,17.67739486694336,0.17677395045757294,0.00020345051598269492,0.9032796025276184,0.0869547501206398,0.009562174789607525
pythia-410m,resid_delta,0,0.0,0.9571532607078552,0.9826281070709229,0.5138018131256104,0.8534188866615295,0.8972050547599792,0.3094142973423004,0.09573720395565033,0.0009573720162734389,0.0,1.52587890625e-05,0.009185791015625,0.9907989501953125
pythia-410m,resid_delta,1,0.043478260869565216,0.9192658066749573,0.9614130258560181,0.4941694140434265,0.7078208923339844,0.7880105376243591,0.1811775118112564,0.0328252911567688,0.0003282529069110751,0.0,1.52587890625e-05,0.01015472412109375,0.9898300170898438
pythia-410m,resid_delta,2,0.08695652173913043,0.9454267621040344,0.973971426486969,0.6196684837341309,0.8093677759170532,0.8595668077468872,0.19954976439476013,0.0398201048374176,0.0003982010530307889,0.0,3.0517578125e-05,0.00754547119140625,0.9924240112304688
pythia-410m,resid_delta,3,0.13043478260869565,0.9513821005821228,0.9790295958518982,0.4825843572616577,0.8261789679527283,0.8824359178543091,0.25037503242492676,0.06268765032291412,0.0006268764846026897,0.0,0.00011444091796875,0.01012420654296875,0.9897613525390625
pythia-410m,resid_delta,4,0.17391304347826086,0.9409903287887573,0.9718698263168335,0.48929160833358765,0.7998417615890503,0.8532704710960388,0.25865069031715393,0.06690017879009247,0.0006690017762593925,0.0,0.00054931640625,0.00994873046875,0.989501953125
pythia-410m,resid_delta,5,0.21739130434782608,0.9277952909469604,0.9673766493797302,0.34065425395965576,0.7641741037368774,0.8205328583717346,0.33252108097076416,0.1105702668428421,0.001105702598579228,0.0,0.00498199462890625,0.00849151611328125,0.9865264892578125
pythia-410m,resid_delta,6,0.2608695652173913,0.9111630916595459,0.9575386047363281,0.2990548610687256,0.6846051812171936,0.7756237983703613,0.26320797204971313,0.06927844136953354,0.0006927843787707388,0.0001220703125,0.00751495361328125,0.00753021240234375,0.984832763671875
pythia-410m,resid_delta,7,0.30434782608695654,0.9208420515060425,0.9669157862663269,0.36170363426208496,0.7193153500556946,0.7905312776565552,0.2667917013168335,0.07117781788110733,0.0007117781788110733,0.00041961669921875,0.00737762451171875,0.00585174560546875,0.9863510131835938
pythia-410m,resid_delta,8,0.34782608695652173,0.9173078536987305,0.965255856513977,0.26859304308891296,0.7101437449455261,0.7870166897773743,0.26279714703559875,0.06906234472990036,0.0006906234193593264,0.00043487548828125,0.00737762451171875,0.01055145263671875,0.9816360473632812
pythia-410m,resid_delta,9,0.391304347826087,0.9230661392211914,0.967502772808075,0.23710550367832184,0.7268587350845337,0.811344563961029,0.24746926128864288,0.0612410344183445,0.0006124103092588484,0.0007476806640625,0.00705718994140625,0.0100250244140625,0.9821701049804688
pythia-410m,resid_delta,10,0.43478260869565216,0.9227185249328613,0.9679818749427795,0.24043890833854675,0.7303813099861145,0.8052606582641602,0.24132086336612701,0.05823575705289841,0.0005823575775139034,0.0007476806640625,0.00705718994140625,0.0098114013671875,0.9823837280273438
pythia-410m,resid_delta,11,0.4782608695652174,0.929574728012085,0.9684453010559082,0.3307577669620514,0.7452928423881531,0.8325623273849487,0.25316086411476135,0.06409043073654175,0.0006409042980521917,0.0007171630859375,0.007171630859375,0.00659942626953125,0.9855117797851562
pythia-410m,resid_delta,12,0.5217391304347826,0.9187842607498169,0.9616436958312988,0.36248597502708435,0.7087799310684204,0.793607234954834,0.23712480068206787,0.056228168308734894,0.0005622816970571876,0.0006866455078125,0.008087158203125,0.0053863525390625,0.98583984375
pythia-410m,resid_delta,13,0.5652173913043478,0.8825609683990479,0.9303479790687561,0.27857494354248047,0.6402101516723633,0.7101672291755676,0.2558858096599579,0.06547754257917404,0.0006547754164785147,0.0008697509765625,0.007110595703125,0.010589599609375,0.9814300537109375
pythia-410m,resid_delta,14,0.6086956521739131,0.8970494270324707,0.9468687772750854,0.31064409017562866,0.6566001176834106,0.7389696836471558,0.24012455344200134,0.05765979737043381,0.0005765979876741767,0.00072479248046875,0.0070648193359375,0.01013946533203125,0.9820709228515625
pythia-410m,resid_delta,15,0.6521739130434783,0.8974703550338745,0.9491382837295532,0.26539796590805054,0.6304165124893188,0.7375239133834839,0.25149956345558167,0.0632520392537117,0.0006325203576125205,0.00067901611328125,0.00733184814453125,0.0134124755859375,0.97857666015625
pythia-410m,resid_delta,16,0.6956521739130435,0.6544286608695984,0.6846935749053955,0.1403726488351822,0.22613650560379028,0.27802956104278564,0.3406175374984741,0.1160203069448471,0.0011602030135691166,0.00054931640625,0.00753021240234375,0.32251739501953125,0.669403076171875
pythia-410m,resid_delta,17,0.7391304347826086,0.7668732404708862,0.8159705996513367,0.22416172921657562,0.39383238554000854,0.47399836778640747,0.34401610493659973,0.11834707856178284,0.0011834707111120224,0.000518798828125,0.0078582763671875,0.115753173828125,0.8758697509765625
pythia-410m,resid_delta,18,0.782608695652174,0.6967546343803406,0.7282121777534485,0.1619710922241211,0.29056087136268616,0.349553644657135,0.3756151497364044,0.14108674228191376,0.0014108674367889762,0.00031280517578125,0.00783538818359375,0.2434844970703125,0.7483673095703125
pythia-410m,resid_delta,19,0.8260869565217391,0.7858551144599915,0.850465714931488,0.18611371517181396,0.3753250241279602,0.4590882956981659,0.3896174728870392,0.15180177986621857,0.0015180177288129926,0.00086212158203125,0.007080078125,0.1141510009765625,0.8779067993164062
pythia-410m,resid_delta,20,0.8695652173913043,0.8666311502456665,0.9108253121376038,0.36016523838043213,0.591763973236084,0.6760997772216797,0.3749614953994751,0.14059612154960632,0.0014059612294659019,0.00040435791015625,0.00740814208984375,0.01319122314453125,0.9789962768554688
pythia-410m,resid_delta,21,0.9130434782608695,0.7199485301971436,0.7442460656166077,0.2443581074476242,0.37098583579063416,0.4232584536075592,0.45503973960876465,0.20706115663051605,0.0020706115756183863,0.00043487548828125,0.0073699951171875,0.18512725830078125,0.80706787109375
pythia-410m,resid_delta,22,0.9565217391304348,0.7720412015914917,0.8293061852455139,0.24246881902217865,0.38793548941612244,0.46929314732551575,0.46247604489326477,0.21388408541679382,0.0021388407330960035,0.00012969970703125,0.00760650634765625,0.11841583251953125,0.8738479614257812
pythia-410m,resid_delta,23,1.0,0.5527560710906982,0.5175110697746277,0.1197829619050026,0.16940395534038544,0.20408548414707184,0.7455640435218811,0.5558657646179199,0.005558657459914684,0.00012969970703125,0.0075531005859375,0.47524261474609375,0.5170745849609375
opt-125m,resid_delta,0,0.0,0.9615616798400879,0.9887515306472778,0.3250065743923187,0.879323422908783,0.9249482154846191,0.030528055503964424,0.0009319621603935957,9.319621312897652e-06,0.000640869140625,0.0060831704176962376,0.00830078125,0.9849751591682434
opt-125m,resid_delta,1,0.09090909090909091,0.9323273301124573,0.9729964733123779,0.3027042746543884,0.7490313649177551,0.8329386115074158,0.025178808718919754,0.0006339724059216678,6.3397237681783736e-06,0.00025431314134038985,0.0025736491661518812,0.014373779296875,0.9827982783317566
opt-125m,resid_delta,2,0.18181818181818182,0.9520824551582336,0.9841400980949402,0.2609926760196686,0.8325459361076355,0.8969094157218933,0.025083575397729874,0.0006291858153417706,6.291857971518766e-06,0.0,0.002777099609375,0.013092041015625,0.984130859375
opt-125m,resid_delta,3,0.2727272727272727,0.9556627869606018,0.9847240447998047,0.34126749634742737,0.8549898862838745,0.9038769602775574,0.02274283580482006,0.0005172365927137434,5.1723659453273285e-06,0.00023396809410769492,0.0039876303635537624,0.009958903305232525,0.9858195185661316
opt-125m,resid_delta,4,0.36363636363636365,0.9663829803466797,0.9897546768188477,0.40439945459365845,0.889101505279541,0.9348521828651428,0.030422767624258995,0.000925544707570225,9.255446457245853e-06,0.001800537109375,0.003021240234375,0.008310954086482525,0.9868672490119934
opt-125m,resid_delta,5,0.45454545454545453,0.967431366443634,0.9910556077957153,0.4208584427833557,0.9009619951248169,0.9404127597808838,0.03683309629559517,0.0013566770358011127,1.3566769666795153e-05,0.00518798828125,0.00555419921875,0.0040283203125,0.9852294921875
opt-125m,resid_delta,6,0.5454545454545454,0.9643969535827637,0.9900718331336975,0.2692437767982483,0.8917120099067688,0.933832049369812,0.04166596382856369,0.0017360526835545897,1.736052581691183e-05,0.0056254067458212376,0.0061238608323037624,0.0047709145583212376,0.9834797978401184
opt-125m,resid_delta,7,0.6363636363636364,0.9535133838653564,0.9856740832328796,0.22678737342357635,0.839958906173706,0.8985353112220764,0.04782866686582565,0.002287581330165267,2.2875812646816485e-05,0.003021240234375,0.0060323080979287624,0.0058390297926962376,0.985107421875
opt-125m,resid_delta,8,0.7272727272727273,0.9534304738044739,0.9817270040512085,0.30521920323371887,0.8469772338867188,0.8999326825141907,0.06529628485441208,0.004263604991137981,4.2636049329303205e-05,0.0048828125,0.0050150551833212376,0.0047098794020712376,0.9853922724723816
opt-125m,resid_delta,9,0.8181818181818182,0.9494244456291199,0.9809766411781311,0.4874432682991028,0.8198529481887817,0.8787774443626404,0.08883398771286011,0.007891478016972542,7.891478162491694e-05,0.0056254067458212376,0.00604248046875,0.002593994140625,0.9857380986213684
opt-125m,resid_delta,10,0.9090909090909091,0.9526001811027527,0.9817078709602356,0.47730302810668945,0.8360213041305542,0.8913052082061768,0.11412542313337326,0.01302461139857769,0.00013024611689615995,0.0020650227088481188,0.0055033364333212376,0.0030110676307231188,0.9894205927848816
opt-125m,resid_delta,11,1.0,0.9335452914237976,0.9722940325737,0.1858796924352646,0.7731894850730896,0.8477746844291687,0.12330354005098343,0.015203762799501419,0.00015203762450255454,0.0005391438608057797,0.0071207680739462376,0.009775797836482525,0.9825642704963684
