model,target,layer,relative_depth,mean_ivr,median_ivr,ivr_p01,ivr_p05,ivr_p10,median_rms,energy_reference,inactive_energy_threshold,inactive,consistent_active,mixed_active,input_varying_active
opt-125m,mlp_out,0,0.0,0.976212739944458,0.9940080642700195,0.4937554597854614,0.9399605393409729,0.9618980288505554,0.025027412921190262,0.0006263713585212827,6.263713657972403e-06,0.000701904296875,0.0028889973182231188,0.0072835288010537624,0.9891255497932434
opt-125m,mlp_out,1,0.09090909090909091,0.9614882469177246,0.9854434132575989,0.6008944511413574,0.8610566854476929,0.9087422490119934,0.021298207342624664,0.0004536136402748525,4.536136202659691e-06,0.000244140625,0.0009663899545557797,0.00640869140625,0.9923807978630066
opt-125m,mlp_out,2,0.18181818181818182,0.9726437926292419,0.9930031299591064,0.3853299021720886,0.923646092414856,0.956722617149353,0.02100483328104019,0.0004412030102685094,4.412030193634564e-06,0.0,0.0018208822002634406,0.011240641586482525,0.9869384765625
opt-125m,mlp_out,3,0.2727272727272727,0.9739101529121399,0.9934046268463135,0.5014471411705017,0.9270391464233398,0.9559069871902466,0.017615238204598427,0.00031029662932269275,3.1029662750370335e-06,0.0019938151817768812,0.0033671061974018812,0.00653076171875,0.9881083369255066
opt-125m,mlp_out,4,0.36363636363636365,0.9788221716880798,0.9949556589126587,0.591413676738739,0.9381961822509766,0.9646871089935303,0.025034695863723755,0.0006267360295169055,6.2673602769791614e-06,0.0025227863807231188,0.0027058918494731188,0.005706787109375,0.9890645146369934
opt-125m,mlp_out,5,0.45454545454545453,0.9762141108512878,0.9945043921470642,0.582243025302887,0.9414101839065552,0.9619619250297546,0.030886463820934296,0.0009539735619910061,9.539735401631333e-06,0.005340576171875,0.005462646484375,0.001312255859375,0.987884521484375
opt-125m,mlp_out,6,0.5454545454545454,0.975091278553009,0.993600070476532,0.5986523628234863,0.9287962913513184,0.954083263874054,0.03409362584352493,0.0011623752070590854,1.162375156127382e-05,0.0057779946364462376,0.0054423012770712376,0.0014750162372365594,0.9873046875
opt-125m,mlp_out,7,0.6363636363636364,0.9718720316886902,0.9934247732162476,0.21281227469444275,0.9259042143821716,0.9564366340637207,0.04041159152984619,0.0016330966027453542,1.6330965081579052e-05,0.00341796875,0.0054931640625,0.005126953125,0.9859619140625
opt-125m,mlp_out,8,0.7272727272727273,0.9761753082275391,0.9941277503967285,0.6619572043418884,0.9312248229980469,0.9599465131759644,0.0529484897851944,0.0028035426512360573,2.8035425202688202e-05,0.005584716796875,0.004974365234375,0.00043741861009038985,0.9890034794807434
opt-125m,mlp_out,9,0.8181818181818182,0.9769658446311951,0.9940298199653625,0.7133814692497253,0.9374600648880005,0.9609757661819458,0.06993887573480606,0.00489144679158926,4.891446587862447e-05,0.0074462890625,0.0062357583083212376,0.000335693359375,0.9859822392463684
opt-125m,mlp_out,10,0.9090909090909091,0.9754363894462585,0.9920737743377686,0.723996102809906,0.9317304491996765,0.9556078910827637,0.08911041170358658,0.007940665818750858,7.940665818750858e-05,0.0015055338153615594,0.0059611001051962376,0.00046793618821538985,0.9920654296875
opt-125m,mlp_out,11,1.0,0.9702231287956238,0.9907888174057007,0.5208122730255127,0.9169755578041077,0.9436161518096924,0.09142084419727325,0.00835777074098587,8.357770275324583e-05,0.00041707357740961015,0.0071818032301962376,0.001953125,0.990447998046875
