model,target,layer,relative_depth,mean_ivr,median_ivr,ivr_p01,ivr_p05,ivr_p10,median_rms,energy_reference,inactive_energy_threshold,inactive,consistent_active,mixed_active,input_varying_active
bloom-1b1,mlp_out,0,0.0,0.9727694988250732,0.9883553981781006,0.7968535423278809,0.8957232236862183,0.9289041757583618,0.1262470930814743,0.015938328579068184,0.00015938328579068184,0.0,0.0,0.0006866455078125,0.9993133544921875
bloom-1b1,mlp_out,1,0.043478260869565216,0.9709675312042236,0.9864699840545654,0.8031460046768188,0.8947316408157349,0.9234580993652344,0.14256910979747772,0.020325949415564537,0.00020325949299149215,0.0,3.0517578125e-05,0.0008544921875,0.999114990234375
bloom-1b1,mlp_out,2,0.08695652173913043,0.9738157391548157,0.9883895516395569,0.7907696962356567,0.9038692712783813,0.9355435967445374,0.1512138396501541,0.022865625098347664,0.00022865625214762986,0.0,0.0,0.0006663004751317203,0.9993336796760559
bloom-1b1,mlp_out,3,0.13043478260869565,0.974545955657959,0.9899642467498779,0.7871858477592468,0.9052988290786743,0.9343207478523254,0.1665424257516861,0.027736378833651543,0.00027736378251574934,0.0,1.52587890625e-05,0.0009104411001317203,0.9990742802619934
bloom-1b1,mlp_out,4,0.17391304347826086,0.9747998714447021,0.9901823401451111,0.7876651883125305,0.9001170992851257,0.9345654845237732,0.1453915536403656,0.02113870158791542,0.00021138701413292438,0.0,2.0345052689663135e-05,0.000885009765625,0.9990946650505066
bloom-1b1,mlp_out,5,0.21739130434782608,0.9676204323768616,0.987841010093689,0.7348074913024902,0.880234956741333,0.9191934466362,0.13613978028297424,0.018534038215875626,0.00018534038099460304,0.0,0.0005086262826807797,0.0037333171349018812,0.995758056640625
bloom-1b1,mlp_out,6,0.2608695652173913,0.9696899056434631,0.9902459383010864,0.6802288889884949,0.901559591293335,0.9338890910148621,0.1426776498556137,0.020356910303235054,0.00020356909953989089,0.0022125244140625,0.004974365234375,0.001007080078125,0.9918060302734375
bloom-1b1,mlp_out,7,0.30434782608695654,0.9746158123016357,0.9922165870666504,0.6969770789146423,0.9226781129837036,0.9492027759552002,0.1580342799425125,0.02497483231127262,0.000249748321948573,0.0025787353515625,0.00494384765625,0.0008087158203125,0.991668701171875
bloom-1b1,mlp_out,8,0.34782608695652173,0.9715366363525391,0.9901559948921204,0.7213279604911804,0.9111990332603455,0.9409962296485901,0.1332235187292099,0.017748504877090454,0.00017748503887560219,0.0024515788536518812,0.0053151450119912624,0.00054931640625,0.9916839599609375
bloom-1b1,mlp_out,9,0.391304347826087,0.9717152714729309,0.9901919364929199,0.6977497339248657,0.9111781120300293,0.9418703317642212,0.13780181109905243,0.018989339470863342,0.00018989338423125446,0.0027516682166606188,0.0049591064453125,0.0004933674936182797,0.9917958378791809
bloom-1b1,mlp_out,10,0.43478260869565216,0.9733572006225586,0.9913298487663269,0.7391740083694458,0.9184544682502747,0.9453724026679993,0.13377559185028076,0.017895909026265144,0.00017895908968057483,0.0025889079552143812,0.0051523842848837376,0.00027974447584711015,0.9919789433479309
bloom-1b1,mlp_out,11,0.4782608695652174,0.9779829978942871,0.9936726093292236,0.7661306858062744,0.9364896416664124,0.9575328230857849,0.16195383667945862,0.026229046285152435,0.00026229044306091964,0.0031280517578125,0.004608154296875,0.0002593994140625,0.99200439453125
bloom-1b1,mlp_out,12,0.5217391304347826,0.9785916209220886,0.993721604347229,0.7902029156684875,0.937285840511322,0.9600973725318909,0.16596496105194092,0.02754436805844307,0.0002754436864051968,0.0032450358849018812,0.0045623779296875,0.000213623046875,0.9919789433479309
bloom-1b1,mlp_out,13,0.5652173913043478,0.9782781600952148,0.9939233064651489,0.7574422955513,0.937585711479187,0.9585891962051392,0.17006470263004303,0.028922002762556076,0.00028922001365572214,0.0035959880333393812,0.0041859946213662624,0.00039164224290288985,0.9918263554573059
bloom-1b1,mlp_out,14,0.6086956521739131,0.9767283797264099,0.9922510385513306,0.7669616341590881,0.9335187077522278,0.9567070007324219,0.17403750121593475,0.030289050191640854,0.00030289049027487636,0.0033772785682231188,0.0044301352463662624,0.00034586587571538985,0.9918467402458191
bloom-1b1,mlp_out,15,0.6521739130434783,0.9775576591491699,0.9934749603271484,0.7571890950202942,0.9357022047042847,0.9571869969367981,0.18293556571006775,0.0334654226899147,0.0003346542071085423,0.0033671061974018812,0.0044453940354287624,0.0006510416860692203,0.9915364384651184
bloom-1b1,mlp_out,16,0.6956521739130435,0.9767873287200928,0.9932364821434021,0.7584641575813293,0.9294938445091248,0.9544493556022644,0.19422200322151184,0.037722185254096985,0.000377221847884357,0.0035807292442768812,0.0042215981520712376,0.000335693359375,0.9918619990348816
bloom-1b1,mlp_out,17,0.7391304347826086,0.9767081141471863,0.9933977127075195,0.7186456322669983,0.9259583950042725,0.9558618068695068,0.20837737619876862,0.04342113435268402,0.00043421133887022734,0.003662109375,0.0041097006760537624,0.00041707357740961015,0.9918110966682434
bloom-1b1,mlp_out,18,0.782608695652174,0.9761430621147156,0.9929565787315369,0.705788791179657,0.9311127066612244,0.955553412437439,0.2352251261472702,0.05533086135983467,0.0005533085786737502,0.0035807292442768812,0.0041249594651162624,0.0010884603252634406,0.9912058711051941
bloom-1b1,mlp_out,19,0.8260869565217391,0.9737157225608826,0.9923263788223267,0.6411827206611633,0.9187642931938171,0.9494377970695496,0.268869012594223,0.07229054719209671,0.0007229054463095963,0.0034739177208393812,0.0041656494140625,0.0016632080078125,0.9906972050666809
bloom-1b1,mlp_out,20,0.8695652173913043,0.9689126014709473,0.9900118112564087,0.5864145755767822,0.8983427286148071,0.9368084669113159,0.29869747161865234,0.08922017365694046,0.0008922017295844853,0.0031789143104106188,0.0042368569411337376,0.0020599365234375,0.9905242919921875
bloom-1b1,mlp_out,21,0.9130434782608695,0.9661975502967834,0.9870679974555969,0.6659519672393799,0.8864508271217346,0.922465443611145,0.32685521245002747,0.10683432966470718,0.001068343291990459,0.0008188883657567203,0.0016276041278615594,0.0051218667067587376,0.992431640625
bloom-1b1,mlp_out,22,0.9565217391304348,0.9645792841911316,0.9842635989189148,0.7031351327896118,0.8681252598762512,0.9120211005210876,0.3334604799747467,0.11119589954614639,0.001111958990804851,0.0,2.5431314497836865e-05,0.002716064453125,0.9972584843635559
bloom-1b1,mlp_out,23,1.0,0.9618039131164551,0.9835788607597351,0.6823717951774597,0.862461268901825,0.9035000801086426,0.2800624966621399,0.0784350112080574,0.0007843500934541225,0.0,1.0172526344831567e-05,0.0033162434119731188,0.996673583984375
bloom-1b7,mlp_out,0,0.0,0.9815037250518799,0.9928551912307739,0.826763391494751,0.9347625970840454,0.9560171961784363,0.14886441826820374,0.022160615772008896,0.0002216061548097059,0.0,1.9073486328125e-05,0.00110626220703125,0.9988746643066406
bloom-1b7,mlp_out,1,0.043478260869565216,0.9810404181480408,0.9921817779541016,0.8529320359230042,0.9300191402435303,0.9523872137069702,0.19509698450565338,0.03806282952427864,0.0003806282766163349,0.0,2.288818359375e-05,0.000774383544921875,0.9992027282714844
bloom-1b7,mlp_out,2,0.08695652173913043,0.9801263809204102,0.9914882183074951,0.8524284958839417,0.9276061654090881,0.9492747783660889,0.1891084611415863,0.035762008279561996,0.00035762006882578135,0.0,2.288818359375e-05,0.000614166259765625,0.9993629455566406
bloom-1b7,mlp_out,3,0.13043478260869565,0.9783028960227966,0.9908185601234436,0.8283959031105042,0.9188997745513916,0.9441646933555603,0.170828714966774,0.029182448983192444,0.0002918244863394648,0.0,1.1444091796875e-05,0.000545501708984375,0.9994430541992188
bloom-1b7,mlp_out,4,0.17391304347826086,0.9775148034095764,0.9901953935623169,0.8141857385635376,0.9201279282569885,0.9445782899856567,0.1617075502872467,0.026149330660700798,0.0002614932891447097,0.0,1.9073486328125e-05,0.000797271728515625,0.9991836547851562
bloom-1b7,mlp_out,5,0.21739130434782608,0.9728219509124756,0.9908310174942017,0.7411380410194397,0.9115718007087708,0.9430608749389648,0.16435463726520538,0.027012446895241737,0.00027012446662411094,0.002094268798828125,0.004581451416015625,0.001247406005859375,0.9920768737792969
bloom-1b7,mlp_out,6,0.2608695652173913,0.9732682108879089,0.9905910491943359,0.7739216685295105,0.9146760702133179,0.9442426562309265,0.18053939938545227,0.0325944758951664,0.0003259447403252125,0.0023193359375,0.004543304443359375,0.001163482666015625,0.991973876953125
bloom-1b7,mlp_out,7,0.30434782608695654,0.9752048254013062,0.9916309118270874,0.7935017943382263,0.925664484500885,0.9483513832092285,0.1850327104330063,0.034237105399370193,0.0003423710586503148,0.002567291259765625,0.0045166015625,0.000759124755859375,0.992156982421875
bloom-1b7,mlp_out,8,0.34782608695652173,0.9768944978713989,0.9926518797874451,0.7849087715148926,0.9314143657684326,0.9543017148971558,0.19730150699615479,0.03892788290977478,0.0003892788081429899,0.00244140625,0.004550933837890625,0.00096893310546875,0.9920387268066406
bloom-1b7,mlp_out,9,0.391304347826087,0.9794802665710449,0.9936791062355042,0.8206507563591003,0.9423647522926331,0.9619169235229492,0.20681078732013702,0.04277070239186287,0.0004277070111129433,0.002532958984375,0.004764556884765625,0.000568389892578125,0.9921340942382812
bloom-1b7,mlp_out,10,0.43478260869565216,0.9762870073318481,0.9923279285430908,0.7878067493438721,0.9305669665336609,0.9526626467704773,0.1925828754901886,0.03708816319704056,0.00037088163662701845,0.002532958984375,0.00493621826171875,0.000469207763671875,0.9920616149902344
bloom-1b7,mlp_out,11,0.4782608695652174,0.9788780808448792,0.9931257367134094,0.8034670352935791,0.9413708448410034,0.960220217704773,0.20968343317508698,0.04396714270114899,0.0004396714211907238,0.002872467041015625,0.004550933837890625,0.000469207763671875,0.9921073913574219
bloom-1b7,mlp_out,12,0.5217391304347826,0.9803180694580078,0.9943371415138245,0.7835174798965454,0.9484077095985413,0.9650192856788635,0.211973637342453,0.04493282362818718,0.0004493282176554203,0.00269317626953125,0.004764556884765625,0.000514984130859375,0.9920272827148438
bloom-1b7,mlp_out,13,0.5652173913043478,0.9783783555030823,0.993816077709198,0.7162283062934875,0.9382317662239075,0.961840033531189,0.21445119380950928,0.04598931595683098,0.0004598931409418583,0.00258636474609375,0.004886627197265625,0.000629425048828125,0.9918975830078125
