model,target,layer,relative_depth,mean_ivr,median_ivr,ivr_p01,ivr_p05,ivr_p10,median_rms,energy_reference,inactive_energy_threshold,inactive,consistent_active,mixed_active,input_varying_active
distilgpt2,resid_post,4,0.8,0.929074764251709,0.9757429957389832,0.04442206770181656,0.711021900177002,0.8485358953475952,2.8066134452819824,7.877079486846924,0.07877079397439957,0.0,0.012451171875,0.014567057602107525,0.9729817509651184
distilgpt2,resid_post,5,1.0,0.9219227433204651,0.9708589315414429,0.04141830652952194,0.6972448229789734,0.8306867480278015,3.9188523292541504,15.357403755187988,0.15357403457164764,0.0,0.014363606460392475,0.012420654296875,0.9732157588005066
gpt-neo-1.3b,resid_post,0,0.0,0.8313504457473755,0.8877027034759521,0.22612176835536957,0.4843548536300659,0.5807877779006958,0.9837945699691772,0.9678516983985901,0.009678516536951065,0.0,0.004047393798828125,0.0514373779296875,0.9445152282714844
gpt-neo-1.3b,resid_post,1,0.043478260869565216,0.8686606287956238,0.9209761619567871,0.25365662574768066,0.5738457441329956,0.6696560978889465,1.213752031326294,1.4731941223144531,0.014731940813362598,0.0,0.00457763671875,0.02394866943359375,0.9714736938476562
gpt-neo-1.3b,resid_post,2,0.08695652173913043,0.8422211408615112,0.9026681780815125,0.12869785726070404,0.4966697692871094,0.6081026196479797,1.3480805158615112,1.8173210620880127,0.018173210322856903,0.0,0.00853729248046875,0.042572021484375,0.9488906860351562
gpt-neo-1.3b,resid_post,3,0.13043478260869565,0.8364907503128052,0.9019285440444946,0.10436955839395523,0.473802387714386,0.5872653722763062,1.3778765201568604,1.8985437154769897,0.018985437229275703,0.0,0.00965118408203125,0.049480438232421875,0.9408683776855469
gpt-neo-1.3b,resid_post,4,0.17391304347826086,0.8521504998207092,0.913993239402771,0.19523990154266357,0.5189535617828369,0.6202499866485596,1.402815341949463,1.967890977859497,0.019678909331560135,0.0,0.006145477294921875,0.0366363525390625,0.9572181701660156
gpt-neo-1.3b,resid_post,5,0.21739130434782608,0.8879754543304443,0.9387578368186951,0.24492725729942322,0.6253799796104431,0.7139630913734436,1.566318392753601,2.4533534049987793,0.024533534422516823,0.0,0.00598907470703125,0.0155029296875,0.9785079956054688
gpt-neo-1.3b,resid_post,6,0.2608695652173913,0.8898018598556519,0.9383646845817566,0.1896570324897766,0.6546088457107544,0.7259584665298462,1.6967291831970215,2.878890037536621,0.02878890000283718,0.0,0.007724761962890625,0.014041900634765625,0.9782333374023438
gpt-neo-1.3b,resid_post,7,0.30434782608695654,0.9031909704208374,0.9487742185592651,0.26843181252479553,0.6710556149482727,0.7568021416664124,1.9517685174942017,3.8094000816345215,0.03809399902820587,0.0,0.007190704345703125,0.0102081298828125,0.9826011657714844
gpt-neo-1.3b,resid_post,8,0.34782608695652173,0.8932345509529114,0.9403870701789856,0.2996484041213989,0.6536092758178711,0.7364673018455505,1.9997353553771973,3.99894118309021,0.0399894118309021,0.0,0.0073089599609375,0.0115966796875,0.9810943603515625
gpt-neo-1.3b,resid_post,9,0.391304347826087,0.8971549868583679,0.9419997930526733,0.33150815963745117,0.6708926558494568,0.7464545369148254,2.1802637577056885,4.753549575805664,0.0475354939699173,0.0,0.007434844970703125,0.009311676025390625,0.9832534790039062
gpt-neo-1.3b,resid_post,10,0.43478260869565216,0.8941230177879333,0.9363449811935425,0.30992385745048523,0.6762089729309082,0.7462509274482727,2.28975510597229,5.242978572845459,0.05242978408932686,0.0,0.007320404052734375,0.008075714111328125,0.9846038818359375
gpt-neo-1.3b,resid_post,11,0.4782608695652174,0.903250515460968,0.9444405436515808,0.36222347617149353,0.6995866894721985,0.7700156569480896,2.5424563884735107,6.464084148406982,0.0646408423781395,0.0,0.00745391845703125,0.0065155029296875,0.9860305786132812
gpt-neo-1.3b,resid_post,12,0.5217391304347826,0.9040318727493286,0.946357250213623,0.3521667718887329,0.6919921636581421,0.7653295993804932,2.68493390083313,7.2088704109191895,0.07208870351314545,0.0,0.007480621337890625,0.005786895751953125,0.9867324829101562
gpt-neo-1.3b,resid_post,13,0.5652173913043478,0.9053472280502319,0.9476237893104553,0.3382538855075836,0.6954972743988037,0.7662124037742615,3.0535128116607666,9.32394027709961,0.09323940426111221,0.0,0.007595062255859375,0.006103515625,0.9863014221191406
gpt-neo-1.3b,resid_post,14,0.6086956521739131,0.9058562517166138,0.9475700855255127,0.358855664730072,0.695900559425354,0.7655093669891357,3.3333380222320557,11.1111421585083,0.11111141741275787,0.0,0.007476806640625,0.00579833984375,0.986724853515625
gpt-neo-1.3b,resid_post,15,0.6521739130434783,0.9071336984634399,0.9507713317871094,0.39134883880615234,0.6982398629188538,0.7707671523094177,3.7832772731781006,14.313185691833496,0.14313185214996338,0.0,0.00716400146484375,0.006824493408203125,0.9860115051269531
gpt-neo-1.3b,resid_post,16,0.6956521739130435,0.9002999663352966,0.9477640390396118,0.344326376914978,0.6689265370368958,0.743992805480957,4.171743869781494,17.403446197509766,0.1740344613790512,0.0,0.00737762451171875,0.007244110107421875,0.9853782653808594
gpt-neo-1.3b,resid_post,17,0.7391304347826086,0.9029384851455688,0.9507644176483154,0.3392173647880554,0.670232355594635,0.7557039260864258,4.772339344024658,22.775224685668945,0.22775223851203918,0.0,0.00713348388671875,0.010143280029296875,0.9827232360839844
gpt-neo-1.3b,resid_post,18,0.782608695652174,0.9062850475311279,0.9524920582771301,0.3300333023071289,0.6785070300102234,0.7641491293907166,5.291640758514404,28.001462936401367,0.28001463413238525,0.0,0.007274627685546875,0.00838470458984375,0.9843406677246094
